5.795863866806030273e-01
5.647379755973815918e-01
5.507799386978149414e-01
5.377483367919921875e-01
5.256031155586242676e-01
5.143743157386779785e-01
5.040073394775390625e-01
4.944984614849090576e-01
4.858013987541198730e-01
4.779029190540313721e-01
4.707699418067932129e-01
4.643271565437316895e-01
4.585801959037780762e-01
4.535310268402099609e-01
4.491346776485443115e-01
4.453216195106506348e-01
4.421183764934539795e-01
4.394991695880889893e-01
4.374442994594573975e-01
4.359478354454040527e-01
4.349443614482879639e-01
4.345495998859405518e-01
4.345642924308776855e-01
4.351045787334442139e-01
4.360899031162261963e-01
4.375461339950561523e-01
4.394264221191406250e-01
4.417074322700500488e-01
4.444364309310913086e-01
4.473672509193420410e-01
4.507521986961364746e-01
4.544333815574645996e-01
4.585419893264770508e-01
4.628248214721679688e-01
4.674584269523620605e-01
4.723427891731262207e-01
4.773259162902832031e-01
4.826399385929107666e-01
4.880981445312500000e-01
4.936855435371398926e-01
4.994564652442932129e-01
5.052722692489624023e-01
5.114139914512634277e-01
5.173358917236328125e-01
5.235286951065063477e-01
5.297133922576904297e-01
5.360230207443237305e-01
5.422083139419555664e-01
5.486803054809570312e-01
5.547121763229370117e-01
